project_id,category,sub_category,transcription_text,document_url
38273,Contracts,Apprenticeship Agreement,"State of Tenn 
Shelby County  SS 
  This Indenture made at Memphis Tenn this 10th day of Nov 1865, between Bvt Brig Genl Dudley and in behalf of George Sims a freed colored orphan, now 3 years of age, of the one part, and J H McNeal a planter of Crittendan county Ark of the other, witnesseth: 
  That the said Bvt Brig Genl Dudley Superintendent R. F. & A. L., does bind out and apprentice to the said J H McNeal the said orphan George Sims to be taught to labor and perform such work as is customary on a farm or plantation, and to live with and serve the said J H McNeal as an apprentice from the date hereof till the said orphan shall arrive at the age of 21 years During all of which time the said orphan through his lawful guardian the said Bvt Brig Genl Dudley doth covenant with the said J H McNeal to demean himself well and faithfully as an apprentice, obeying fully the commands of the said J H McNeal or his lawful agent, and in all respects to behave himself as a faithful apprentice: neither neglecting nor leaving his business without the permission of the said J H McNeal 
  And for and in Consideration of the service faithfully performed as aforesaid by the said orphan the said J H McNeal of the second part, doth covenant and agree to instruct, or cause to be instructed, the said orpan in the art or business of a laborer or farmer, and also to read and write the English language and to ciper as far as the rule of three; and also to provide and furnish the said orphan with comfortable clothing, wholesome food and drink and all other necessariees in sickness and health; and also, at the expiration of the term of service to allow and give said orphan the sum of One Hundred dollars in current money and one new suit of clothes; and the said J H McNeal agree that the said orphan shall not be removed out of the County in which he is bound without the consent of his guardian. 
  It is further Agreed by the contracting parties that if on complaint to the guardian it shall appear that said orphan or apprentice is ill used or not taught as provided for above, said guardian shall remove and bind said orphan to such other person as he shall deem fit. 
  And for the faithful Observance of the aforesaid obligations on the part of J H McNeal of the second part, he, the said J H McNeal and his surety J M Keller acknowledge themselves, their heirs, executors, etc., held and bound unto the Bvt Brig Genl Dudley for the use of said orphan in the sum of one thousand dollars.",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00962
38273,Contracts,Apprenticeship Agreement,"  It is further Agreed by the parties to this contract that, in the event of the cessation of the functions of the Freedmen's Bureau, all the obligations and rights above recited and vested in the said Bvt Brig Genl Dudley as the lawful guardian of said orphan, shall devolve upon the county court or such other authority or guardian as the state may appoint. 
  Given under our hands and seals the day and year above written 
  [[?]] Dudley 
  Bvt Brig Genl Vols Supt [[SEAL]] 
  J H McNeal [[SEAL]] 
  J M Keller [[SEAL]] 
  In presence of C W. Lyman",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00963
38273,Contracts,Apprenticeship Agreement,"NO 25, 
J.H. MCNEILL 
&  
MARGARET HARRIS 
APPRENTICE 
NOV 10/65 
SHELBY CO",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00964
38273,Contracts,Apprenticeship Agreement,"State of Tenn.} 
Shelby County.} SS 
This Indenture made at Memphis Tenn this 10 day of Nov 1865, between Bul-Brig. Genl. Dudley for and in behalf of Margaret Harris a freed colored orphan, now 8 years of age, of the one part, and J.H. McNeal a planter of Crittenden country Ark of the other, witnesseth: 
That the said Bul-Brig. Genl. Dudley Superintendent R.F.& A.L., does bind out and apprentice to the said J.H. McNeal the said orphan Margaret Harris to be taught and perform such work as is customary on a farm or plantation, and to live with and serve the said J.H. McNeal as an apprentice from the date hereof till the said orphan shall arrive at the age of [[strikethrough]] 21 [[/strikethrough]] 18 years  
During all of which time the said orphan through hr lawful guarding the said Bul-Brig. Genl. Dudley doth covenant the said J.H. McNeal to demean herself well and faithfully as an apprentice, obeying fully the commands of the said J.H. McNeal or his lawful agent, and in all respects to behave herself as a faithful apprentice; neither neglecting nor leaving his business without the permission of the said J.H. McNeal 
And for and in Consideration of the service faithfully performed as aforesaid by the said orphan the said J.H. McNeal of the second part, doth covenant and agree to instruct, or cause to be instructed, the said orphan in the art or business of a laborer or farmer, and also to read and write the English language and to cipher as far as the rule of three; and also to provide and furnish the said orphan with comfortable clothing, wholesome food and drink and all other necessaries in sickness and health; and also, at the expiration of the term and service to allow and give said orphan the sum of One Hundred dollars in current money and one new suit of clothes; and the said J.H. McNeal agrees that the said orphan shall now be removed out of the County in which he is bound without the consent of his guardian.  
It is further Agreed by the contracting parties that if on complaint to the guardian it shall appear that said orphan or apprentice is ill used or not taught at provided for above, said guardian shall remove and bind said orphan to such other person as he shall deem fit. 
And for the faithful Observance of the aforesaid obligations on the port of J.H. McNeal of the second part, he, the said J.H. McNeal and his surety J.M. Kellan acknowledge themselves, their heirs, executors, etc., held and bound unto the said Bul-Brig. Genl Dudley for the use of said orphan in the sum of one thousand dollars.",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00965
38273,Contracts,Apprenticeship Agreement,"It is further Agreed by the parties to this contract that, in the event of the cessation of the functions of the Freedmen's Bureau, all the obligations and rights above recited and vested in the said Bvt. Brig Genl Dudley as the lawful guardian of said orphan, shall devolve upon the County Court or such other authority or guardian as the State may appoint.   
 
Given under our hands and seals the day and year above written. 
N A M  Dudley 
Bvt Brig Genl Vols Supt {SEAL.} 
J H Mc Neill {SEAL.} 
J M Keller {SEAL.} 
 
In presence of  C. W. Lyman",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00966
38273,Contracts,Apprenticeship Agreement,"NO 26 
J.H. MCNEILL 
&  
NANCY SIMS 
APPRENTICE 
NOV 10/65 
SHELBY CO",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00967
38273,Contracts,Apprenticeship Agreement,"State of Tenn } ss 
Shelby County    
 
This Indenture made at Memphis Tenn this 10 day of Nov 1865, between Bret Brig Gene Dudley for and in behalf of Nancy Sims a freed colored orphan, now 8 years of age, of the one part, and J H McNeal a planter of Crittenden county Ark of the other, witnesseth: 
 
That the Said Bret Brig Gene Dudley Superintendent R. F. & A. L., does bind out and apprentice to the said J H McNeal the said orphan, Nancy Sims to be taught to labor and perform such work as is customary on a farm or plantation, and to live with and serve the said J H McNeal as an apprentice from the date hereof till the said orphan shall arrive at the age of 21 years During all of which time the said orphan through her lawful guardian the said Brat Brig Gene Dudley doth covenant with the said J H McNeal to demean herself well and faithfully as an apprentice, obeying fully the commands of the said J H McNeal or his lawful agent, and in all respects to behave herself as a faithful apprentice; neither neglecting nor leaving his business without the permission of the said J H McNeal 
 
And for and in Consideration of the service faithfully performed as aforesaid by the said orphan the said J H McNeal of the second part, doth covenant and agree to instruct, or cause to be instructed, the said orphan in the art or business of a laborer or farmer, and also to read and write the English language and to cipher as far as the rule of three; and also to provide and furnish the said orphan with comfortable clothing, wholesome food and drink and all other necessaries in sickness and health; and also, at the expiration of the term of service to allow and give said orphan the sum of One Hundred dollars in current money and one new suit of clothes; and the said J H McNeal agrees that the said orphan shall not be removed out of the County in which he is bound without the consent of his guardian.  
 
It is further Agreed by the contracting parties that if on complaint to the guardian it shall appear that said orphan or apprentice is ill used or not taught as provided for above, said guardian shall remove and bind said orphan to such other person as he shall deem fit.  
 
And for the faithful Observance of the aforesaid obligations on the part of J H McNeal of the second part, he, the said J H McNeal and his surety J M Kellar acknowledge themselves, their heirs, executors, etc., held and bound unto the said Brat Brig Gene Dudley for the use of said orphan in the sum of one thousand dollars. ",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00968
38273,Contracts,Apprenticeship Agreement,"It is further Agreed by the parties to this contract that in the event of the cessation of the functions of the Freedman's Bureau, all the obligations and rights above recited and vested in the said Bvt Brig Gen Dudley as the lawful guardian of said orphan, shall devolve upon the county court or such other authority or guardian as the state may appoint. 
 
Given under our hands and seals the day and year above written. 
 
M W Dudley 
Bvt Brig Gen Vols Supt {SEAL} 
THM Mule {SEAL} 
M Keller {SEAL} 
 
In presence of C W Lyman",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00969
38273,Contracts,Apprenticeship Agreement,"No 27 
J. H. McNeill 
 
Henry McNeill 
Apprentice. 
 
Nov 10/65 
 
Shelby Co",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00970
38273,Contracts,Apprenticeship Agreement,"State of Tenn. 
Shelby County. } S.S. 
 
This Indenture made at Memphis Tenn., this 10th day of Novr 1865, between Bvt. Brig. Genl. Dudley for and in behalf of Henry McNeal, a freed colored orphan, now 8 years of age of the one part, and J. H. NcNeal a planter of .... county Arkansas of the other, witnesseth: 
 
That the said Bvt. Brig. Genl. Dudley Superintendent R. F. & A. L., does bind out and, apprentice to the said J. H. McNeal the said orphan Henry NcNeal, to be taught to labor and perform such work as is customary on a farm or plantation, and to live with and serve the said J. H. McNeal as an apprentice from the date hereof till the said orphan shall arrive at the age of 21 years  
 
During all of which time the said orphan through his lawful guardian the said Bvt. Brig Genl. Dudley doth covenant with the said J. H. McNeal to demean himself well and faithfully as an apprentice, obeying fully the commands of the said J. H. McNeal or his lawful agent and in all respects to behave himself as a faithful apprentice; neither neglecting nor leaving his business without the permission of the said J. H. McNeal 
 
And for and in Consideration of the service faithfully performed as aforesaid by the said orphan the said J. H. McNeal of the second part, doth covenant and agree to instruct, or cause to be instructed, the said orphan in the art of business of a laborer or farmer, and also to read and write the English language and to cipher as far as the rule of three; and also to provide and furnish the said orphan with comfortable clothing, wholesome food and drink and all other necessaries in sickness and health; and also, at the expiration of the term of service to allow and give said orphan the sum of One Hundred dollars in current money and one new suit of clothes; and the said J. H. McNeal agrees that the said orphan shall not be removed out of the County in which he is bound without the consent of his guardian. 
 
It is further Agreed by the contracting parties that if on complaint to the guardian it shall appear that said orphan or apprentice is ill used or not taught as provided for above, said guardian shall remove and bind said orphan to such other person as he shall deem fit. 
 
And for the faithful Observance of the aforesaid obligations on the part of J. H. McNeal of the second part, he, the said J. H. McNeal and his surety J. M. Kellar acknowledge themselves their heirs, executors, etc., held and bound unto the said Bvt. Brig. Genl. Dudley for the use of said orphan in the sum of one thousand dollars.",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00971
38273,Contracts,Apprenticeship Agreement,"It is further Agreed by the parties to this contract that, in the event of the cessation of the functions of the Freedman's Bureau, all the obligations and rights above recited and vested in the said Bvt. Brig. Genl. Dudly as the lawful guardian of said orphan, shall devolve upon the county court or such other authority or guardian as the state may appoint. 
 
Given under our hands and seals the day and year above written. 
N A M  Dudley 
Bvt. Brig. Genl. Vols. Supt. {SEAL.} 
J H Mc Neill {SEAL.} 
J M Keller {SEAL.} 
 
In presence of  CW Lyman",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00972
38273,Contracts,Apprenticeship Agreement,"No 28 
J.H,M, Neill 
James Tay lin 
Apprentice 
Nov 16/65 
Shelby Co.",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00973
38273,Contracts,Apprenticeship Agreement,"State of Tenn. 
Shelby County. } SS 
 
This Indenture made at Memphis Tenn this 10 day of Nov 1865, between Bvt Brig Genl Dudley for and in behalf of James Taylor, a freed colored orphan, now 8 years of age of the one part, and J H NcNeal a planter of Crittenden county Ark of the other, witnesseth: 
 
That the said Bvt Brig Genl Dudley Superintendent R. F. & A. L., does bind out and, apprentice to the said J H McNeal the said orphan James Taylor, to be taught to labor and perform such work as is customary on a farm or plantation, and to live with and serve the said J H McNeal as an apprentice from the date hereof till the said orphan shall arrive at the age of 21 years  
 
During all of which time the said orphan through his lawful guardian the said Bvt Brig Genl Dudley doth covenant with the said J. H McNeal to demean himself well and faithfully as an apprentice, obeying fully the commands of the said J. H. McNeal or his lawful agent and in all respects to behave himself as a faithful apprentice; neither neglecting nor leaving his business without the permission of the said J H McNeal 
 
And for and in Consideration of the service faithfully performed as aforesaid by the said orphan the said J H McNeal of the second part, doth covenant and agree to instruct, or cause to be instructed, the said orphan in the art of business of a laborer or farmer, and also to read and write the English language and to cipher as far as the rule of three; and also to provide and furnish the said orphan with comfortable clothing, wholesome food and drink and all other necessaries in sickness and health; and also, at the expiration of the term of service to allow and give said orphan the sum of One Hundred dollars in current money and one new suit of clothes; and the said J H McNeal agrees that the said orphan shall not be removed out of the County in which he is bound without the consent of his guardian. 
 
It is further Agreed by the contracting parties that if on complaint to the guardian it shall appear that said orphan or apprentice is ill used or not taught as provided for above, said guardian shall remove and bind said orphan to such other person as he shall deem fit. 
 
And for the faithful Observance of the aforesaid obligations on the part of J H McNeal of the second part, he, the said J H McNeal and his surety J M Kellar acknowledge themselves their heirs, executors, etc., held and bound unto the said Bvt Brig Genl Dudley for the use of said orphan in the sum of one thousand dollars.",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00974
38273,Contracts,Apprenticeship Agreement,"It is further Agreed by the parties to this contract that, in the event of the cessation of the functions of the Freedman's Bureau, all the obligations and rights above recited and vested in the said Brit Brig. Genl Dudley as the lawful guardian of said orphan, shall devolve upon the county court or such other authority or guardian as the state may appoint. 
Given under our hands and seals the day and year above written, 
In presence of  
CW Lyman 
 
MM Dudley 
Brit Brig Genl Vols Supt {SEAL} 
JH Mc Mill {SEAL} 
M Keller {SEAL}",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00975
38273,Contracts,Apprenticeship Agreement,"No 29 
J.H. Mc Null 
[[strikethrough]] James Tay [[/strikethrough]] 
Thomas Vaults 
Apprentice 
Nov 1965 
Shelby Co.",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00976
38273,Contracts,Apprenticeship Agreement,"State of Tenn 
Shelly County. 
This Indenture made at Memphis Tennessee this 10"" day of Nov'm 1865, between Bot. Brig Genll. Dudley for and in behalf of Thomas Vault a freed colored orphan, now 7 years of age, of the one part, and J.H. McNeal a planter of Cuttenden county ArK. of the other witnesseth: 
That the said Bot. Brig. Gen. Vols, Superintendent R.F. & A.L., does bind ont and apprentice to the said J.K. McNeal the said orphan Thomas Vaults to be taught to labor and perform such work as is customary on a farm or plantation, and to live and serve the said J.H. McNeal as an apprentice fromt eh date hereof till the said orphan shall arrive at the age of 21 years. During all of which time the said orphan through his lawful guardian the said Bot. Brig. Genl Dudley doth covenant with the said James H. McNeal to demean himself well and faithfully as an apprentice, obeying fully the commands of the said J.H. McNeal or his lawful agent, and in all respects to behave himself as a faithful apprentice; neither neglecting nor leaving his business without the permission of the said J.H. McNeal 
And for and in Consideration of the service faithfully performed as aforesaid by the said orphan the said J.H. McNeal of the second part, doth covenant and agree to instruct, or cause to be instructed, the said orphan in the art or business of a laborer or farmer, and also to read and write the English language and to cipher as far as the rule of three; and also to provide and furnish the said orphan with comfortable clothing, wholesome food and drink and all other necessaries in sickness and health; and also, at the expiration of the term of service to allow and give said orphan the sum of One Hundred dollars in current money and one new suit of clothes; and the said J.H. McNeal agrees that the said orphan shall not be removed out of the County in which he is bound without the consent of his guardian. 
It is further Agreed by the contracting parties that if on complaint to the guardian it shall appear that said orphan or apprentice is ill used or not taught as provided for above, said guardian shall remove and bind said orphan to such other person as he shall deem fit. 
And for the faithful Observance of the aforesaid obligations on the part of J.H. McNeal of the second part, he, the said J.H. McNeal and his surety J.M. Kellan acknowledge themselves, their heirs, executors, etc., held and bound unto the said Bot. Brig. Genl. Dudley for the use of said orphan in the sum of one thousand dollars.",https://transcription.si.edu/transcribe/38273/NMAAHC-007677363_00977
38276,Contracts,Apprenticeship Agreement,"It is further Agreed by the parties to this contract that, in the event of the cessation of the functions of the Freedman's Bureau, all the obligations and rights above recited and vested in the said Bvt. Brig. Genl Dudley as the lawful guardian of said orphan, shall devolve upon the county court or such other authority or guardian as the state may appoint.  
Given under our hands and seals the day and year above written.  
 
N A M Dudley  
Bvt Brig Genl D Vols Supt. {SEAL.} 
J H McNeill {SEAL.} 
J M Keller {SEAL.}  
 
In presence of C.W Lyman ",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00978
38276,Contracts,Apprenticeship Agreement,"No 30  
J. H. McNeal & Cha's Ayeres 
Apprentice.  
Nov 10/65 
Shelby Co. ",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00979
38276,Contracts,Apprenticeship Agreement,"State of Tenn }SS 
Shelby County.}   
 
This Indenture made at Memphis Tenn 
this 10 day of Nov 1865, between Bvt Brig Genl Dudley for and in behalf of Charles Ayrs a freed colored orphan, now 5 years of age, of the one part, and J H McNeal a planter of  Crittenden county Ark of the other, witnesseth: 
  
That the said Bvt Brig Genl Dudley  Superintendent R.F. & A. L., does bind out and apprentice to the said J H McNeal the said orphan Charles Ayrs to be taught to labor and perform such work as is customary on a farm or plantation, and to live with and serve said J H McNeal as an apprentice from the date hereof till the said orphan shall arrive at the age of 21 years. During all of which time the said orphan through his lawful guardian the said Bvt Brig Genl Dudley doth covenant with the said J H McNeal to demean himself well and faithfully as apprentice, obeying fully the commands of the said J H McNeal or his lawful agent, and in all respects to behave himself as a faithful apprentice; neither neglecting nor leaving his business without the permission of the said J H McNeal 
  
And for and in consideration of the service faithfully performed as aforesaid by the said orphan the said J H McNeal of the second part, doth covenant and agree to instruct, or cause to be instructed, the said orphan in the art of business of the laborer or farmer, and also to read and write the English language and to cipher as far as the rule of three; and also to provide and furnish the said orphan with comfortable clothing, wholesome food and drink and all other necessaries in sickness and health; and also, at the expiration of the term of service to allow and give said orphan the sum of one hundred dollars in current money and one new suit of clothes; and the said J H McNeal agrees that the said orphan shall not be removed out of the County in which he is bound without the consent of his guardian. 
  
It is further agreed by the contracting parties that if on complaint to the guardian it shall appear that said orphan or apprentice is ill used or not taught as provided for above, said guardian shall remove and bind said orphan to such other person as he shall deem fit. 
  
And for faithful observance of the aforesaid obligations on the part of J H McNeal of the second part, he, the said J H McNeal and his surety J M Kellar acknowledge themselves, their heirs, executors, etc., held and bound into the said Bvt Brig Genl Dudley for the use of said orphan in the sum of one thousand dollars.  
   
 
",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00980
38276,Contracts,Apprenticeship Agreement,"It is further Agreed by the parties to this contract that, in the event of the cessation of the functions of the Freedman's Bureau, all the obligations and rights above recited and vested in the said Bvt. Brig. Genl Dudley as the lawful guardian of said orphan, shall devolve upon the county court or such other authority or guardian as the state may appoint.  
Given under our hands and seals the day and year above written.  
 
N A M Dudley  
Bvt Brig Genl Vols Supt. {SEAL.} 
J H McNeill {SEAL.} 
J M Keller {SEAL.}  
 
In presence of C.W. Lyman ",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00981
38276,Contracts,Apprenticeship Agreement,"No 31, 
 
Jno Ransom 
with 
JH McNeill 
Apprentice 
Nov 10 65 
Shelby Co",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00982
38276,Contracts,Apprenticeship Agreement,"State of Tenn.}S.S. 
Shelby County.} 
 
This Indenture made at Memphis Tenn. this 10"" day of Nov 1865, between Bvt. Brig Genl Dudley 
for and in behalf of John Ransom a freed colored orphan, now 8 years of age, of the one part, and J.H. McNeal a planter of Crittenden county Ark. of the other, witnesseth: 
 
That the said J.H. McNeal Superintendent R.F.& A.L., does bind out apprentice to the said J.H. McNeal the said orphan John Ransom to be taught to labor and perform such work as is customary on a farm or plantation, and to live with and serve the said J.H. McNeal as an apprentice from the date hereof till the said orphan shall arrive at the age of 21 years. During all of which time the said orphan through his lawful guardian the said Bvt. Brig Genl Dudley doth covenant with the said J.H. McNeal to demean himself well and faithfully as an apprentice, obeying fully the commands of the said J.H. McNeal or his lawful agent, and in all respects to behave himself well and faithfully as an apprentice; neither neglecting nor leaving his business without the permission of the said J.H. McNeal 
 
And for and in consideration of the service faithfully performed as a aforesaid by the orphan the said J.H. McNeal of the second part, doth covenant and agree to instruct, or cause to be instructed, the said orphan in the art or business of a laborer or farmer, and also to read and write English language and to cipher as far as the rule of three; and also to provide and furnish the said orphan with comfortable clothing, wholesome food and drink and all and all other necessaries in sickness and health; and also, at the expiration of the term of service to allow and give the said orphan the sum of One Hundred dollars in current money and one new suit of clothes; and the said J.H. McNeal agrees that the said orphan shall not be removed out of the county in which he is bound without the consent of his guardian.  
 
It is further Agreed by the contracting parties that if on complaint to the guardian it shall appear that said orphan or apprentice is ill used or not taught as provided for above, said guardian shall remove and bind said orphan to such other person as he shall deem fit. 
 
And for the faithful observance of the aforesaid obligations on the part of J.H McNeal of the second part, he, the said J.H. McNeal and his surety J.M. Kellar acknowledge themselves, their heirs, executors, etc., held and bound unto the said Bvt. Brig. Genl Dudley for the use of said orphan in the sum of one thousand dollars. ",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00983
38276,Contracts,Apprenticeship Agreement,"It is further Agreed by the parties to this contract that, in the event of the cessation of the functions of the Freedman's Bureau, all the obligations and rights above recited and vested in the said Bvt. Brig. Genl. Dudley as the lawful guardian of said orphan, shall devolve upon the county court or such other authority or guardian as the state may appoint.  
Given under our hands and seals the day and year above written.  
 
N A M Dudley  
Bvt. Brig. Genl. Vols Supt. {SEAL.} 
J H McNeill {SEAL.} 
J M Keller {SEAL.}  
 
In presence of C.W. Lyman ",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00984
38276,Contracts,Apprenticeship Agreement,"No 32 
 
[[strikethrough]] J [[/strikethrough]] Rich S Davis 
 
Aug. Winfield 
 
Apprentice 
 
Nov 1 of 65 
 
Shelby Co",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00985
38276,Contracts,Apprenticeship Agreement,"State of Tenn }S.S. 
Shelby County.} 
 
This Indenture made at Memphis Tenn. this 10 day of Novr 1865, between Bvt. Brig. Genl. Dudley for and in behalf of Augustus Winfield a freed colored orphan, now 9 years of age, of the one part, and Richard S. Davis a planter of Tippah county Miss. of the other, witnesseth: 
 
That the said Bvt. Brig Genl Dudley  Superintendent R.F.& A.L., does bind out and apprentice to the said Richard S. Davis the said orphan Augustus Winfield to be taught to labor and perform such work as is customary on a farm or plantation, and to live with and serve the said Richard S. Davis as an apprentice from the date hereof till the said orphan shall arrive at the age of 21 years. During all of which time the said orphan through his lawful guardian the said Bvt Brig Genl. Dudley doth covenant with the said Richard S. Davis to demean himself well and faithfully as an apprentice, obeying fully the commands of the said Richard S. Davis or his lawful agent, and in all respects to behave himself as a faithful apprentice; neither neglecting nor leaving his business without the permission of the said Richard S. Davis.  
 
And for and in consideration of the service faithfully performed as aforesaid by the said orphan the said Richard S. Davis of the second part, doth covenant and agree to instruct, or cause to be instructed, the said orphan in the art or business of a laborer or farmer, and also to read and write the English language and to cipher as far as the rule of three and also to provide and furnish the said orphan with comfortable clothing, wholesome food and drink and all other necessaries in sickness and health; and also, at the expiration of the term of service to allow and give said orphan the sum of One Hundred dollars in current money and one new suit of clothes; and the said Richard S. Davis agrees that the said orphan shall not be removed out of the County in which he is bound without consent of his guardian.  
 
It is further agreed by the contracting parties that if on complaint to the guardian it shall appear that said orphan or apprentice is ill used or not taught as provided for above, said guardian shall remove and bind said orphan to such other person as he shall deem fit.  
 
And for the faithful observance of the aforesaid obligation on the part of Richard S. Davis of the second part, he, the said Richard S. Davis and his surety P.B. Glenn acknowledge themselves, their heirs, exec- 
",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00986
38276,Contracts,Apprenticeship Agreement,"etc., held and bound unto the said Bvt. Brig. Genl. Dudley for the use of said orphan in the sum of one thousand dollars. 
 
It is further Agreed by the parties to this contract that, in the event of the cessation of the functions of the Freedman's Bureau, all the obligations and rights above recited and vested in the said Bvt. Brig. Genl. Dudley as the lawful guardian of said orphan, shall devolve upon the county court or such other authority or guardian as the state may appoint.  
Given under our hands and seals the day and year above written.  
 
N. A. M. Dudley 
Bvt. Brig. Genl. Vols. Supt. [L.S.] 
Rich'd L Davis [L.S.] 
P B Glenn [L.S.]  
 
In presence of Charles W. Lyman  
",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00987
38276,Contracts,Apprenticeship Agreement,"No 33 
Geo Fishback 
& 
Laura Cummings  
Apprentice  
Nov 11, 1865 
Shelly Co ",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00988
38276,Contracts,Apprenticeship Agreement,"State of Tennessee  
Shelby County 
 
This indenture made at Memphis Tenn this 11th day of November 1865, between Gen N.A.M. Dudley for and in behalf of Laura Cummings a freed colored orphan, now six years of age, of the one part, and Gen Fishbaek, a publisher of St. Louis Mo county of the other, witnesseth:  
That the said Gen N.A M Dudley Superintendent R. F. & A. L., does bind out and apprentice to the said Gen. Fishbaek the said orphan Laura Cummings to be taught to labor and perform such work as is customary about a house, [[strike]] on a farm or plantation [[/strike]] and to live with and serve the said Gen Fishbaek as an apprentice from the date hereof till the said orphan shall arrive at the age of 18 years. During all of which time the said orphan through her lawful guardian the said Gen N.A.M Dudley doth covenant with the said Gen Fishbaek to demean herself well and faithfully as an apprentice, obeying fully the commands of the said Gen Fishback or his lawful agent, and in all respects to behave herself as a faithful apprentice; neither neglecting nor leaving her business without the permission of the said Gen Fishbaek. 
And for and in consideration of the service faithfully performed as aforesaid by the said orphan the said Gen Fishbaek of the second part, doth covenant and agree to instruct, or cause to be instructed, the said orphan in the art or business of a house servant or cook, [[strike]] laborer or farmer [[/strike]] and also to read and write the English language and to cipher as far as the rule of three; and also to provide and furnish the said orphan with comfortable clothing, wholesome food and drink and all other necessaries in sickness and health; and also, at the expiration of the term of service to allow and give said orphan the sum of Fifty ----- dollars in current money and one new suit of clothes; and the said Gen Fishback agrees that the said orphan shall not be removed out of the city in which he [[/strike]] she is bound without the consent of his [[/strike]] her guardian. 
It is further agreed by the contracting parties that if on complaint to the guardian shall appear that the said orphan or apprentice is ill used or not taught as provided for above, said guardian shall remove and bind said orphan to such other person as he shall deem fit. 
And for the faithful observance of the aforesaid obligations on the part of Gen Fishbaek of the second part, he, the said Gen Fishbaek and his surety S.C. Snyder acknowledge themselves, their heirs, executors, etc., held and bound unto the said Bvt Brig Gen Dudley for the use of said orphan in the sum of one thousand dollars.                                                                         ",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00989
38276,Contracts,Apprenticeship Agreement,"It is further Agreed by the parties to this contract that, in the event of the cessation of the functions of the Freedman's Bureau, all the obligations and rights above recited and vested in the said Bvt. Brig. Genl. Dudley as the lawful guardian of said orphan, shall devolve upon the county court or such other authority or guardian as the state may appoint.  
Given under our hands and seals the day and year above written.  
 
N. A. M. Dudley {SEAL.} 
Bvt. Brig. Genl. US Vols & Bvt Col U.S.A.  
G. H. Fishback {SEAL.} 
S. C. Snyder {SEAL.}  
 
In presence of Chas W Lyman  
Wm H Brewster",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00990
38276,Contracts,Apprenticeship Agreement,"No 34 
Wm. A. Craighead's 
Contract 
With 
Robert. Ridley Apprentice 
Nov. 6, 1865. 
 
Shelby Co",https://transcription.si.edu/transcribe/38276/NMAAHC-007677363_00991
